,Line num,Command,Notes
0,1,\documentclass,amsart
1,2,\usepackage,hyperref
2,3,\usepackage,enumerate
3,4,\usepackage,amssymb
4,5,\usepackage,graphicx
5,6,\usepackage,MnSymbol
6,7,\usepackage,amsthm
7,8,\title,A barely connected topological space made from diamond
8,9,\author,Samuel M. Corson
9,10,\bibliographystyle,te
10,11,\theoremstyle,N/A
11,11,\newtheorem,N/A
12,12,\theoremstyle,N/A
13,12,\newtheorem,N/A
14,13,\renewcommand,N/A
15,13,\thebigtheorem,N/A
16,13,\Alph,N/A
17,14,\numberwithin,N/A
18,15,\theoremstyle,N/A
19,15,\newtheorem,N/A
20,16,\theoremstyle,N/A
21,16,\newtheorem,N/A
22,17,\theoremstyle,N/A
23,17,\newtheorem,N/A
24,18,\theoremstyle,N/A
25,18,\newtheorem,N/A
26,19,\theoremstyle,N/A
27,19,\newtheorem,N/A
28,20,\theoremstyle,N/A
29,20,\newtheorem,N/A
30,21,\theoremstyle,N/A
31,21,\newtheorem,N/A
32,22,\theoremstyle,N/A
33,22,\newtheorem,N/A
34,23,\theoremstyle,N/A
35,23,\newtheorem,N/A
36,24,\theoremstyle,N/A
37,24,\newtheorem,N/A
38,25,\theoremstyle,N/A
39,25,\newtheorem,N/A
40,26,\theoremstyle,N/A
41,26,\newtheorem,N/A
42,27,\theoremstyle,N/A
43,27,\newtheorem,N/A
44,28,\theoremstyle,N/A
45,28,\newtheorem,N/A
46,29,\newcommand,\Len -> \operatorname{Len}
47,30,\newcommand,\Comm -> \operatorname{Comm}
48,31,\newcommand,\Her -> \operatorname{Her}
49,32,\newcommand,\HerComm -> \operatorname{HerComm}
50,33,\newcommand,\B -> \mathbb{B}
51,34,\newcommand,\Rel -> \operatorname{Rel}
52,35,\newcommand,\Log -> \operatorname{Log}
53,36,\newcommand,\X -> \mathcal{X}
54,37,\newcommand,\Coor -> \operatorname{Coor}
55,38,\newcommand,\Conn -> \operatorname{Conn}
56,39,\newcommand,\Bo -> \mathcal{B}
57,40,\newcommand,\dom -> \operatorname{dom}
58,41,\newcommand,\ord -> \operatorname{ord}
59,42,\newcommand,\Sequ -> \operatorname{Sequ}
60,43,document,Environment
61,44,\address,"Instituto de Ciencias Matem\'aticas CSIC-UAM-UC3M-UCM, 28049 Madrid, Spain."
62,45,\email,sammyc973@gmail.com
63,46,\keywords,"connected space, regular space, diamond principle"
64,47,\subjclass,"Primary 54G15, 54A35, 54D05; Secondary 03E05, 03E35, 03E50"
65,48,\thanks,This work was supported by the Severo Ochoa Programme for Centres of Excellence in R\&D SEV-20150554.
66,49,abstract,Environment
67,54,\maketitle,N/A
68,55,section,Environment
69,57,\ref,Top
70,59,\emph,N/A
71,59,\cite,N/A
72,60,\cite,KnKu
73,63,\emph,neighborhood
74,67,\ref,modelth
75,68,\cite,Jen
76,69,theorem,Environment
77,71,enumerate,Environment
78,72,\item,N/A
79,73,\item,N/A
80,74,\item,N/A
81,75,\item,N/A
82,77,\noindent,N/A
83,78,enumerate,Environment
84,79,\item,N/A
85,80,\item,N/A
86,81,\item,N/A
87,82,\item,N/A
88,83,\item,N/A
89,88,itemize,Environment
90,89,\item,N/A
91,90,\item,N/A
92,91,\item,N/A
93,92,\item,N/A
94,94,\noindent,badprop
95,94,\ref,badprop
96,96,enumerate,Environment
97,97,\item,N/A
98,99,\noindent,notzerodim
99,99,\ref,notzerodim
100,105,\cite,CiWo
101,106,\ref,N/A
102,106,\ref,N/A
103,110,\ref,main
104,116,\ref,N/A
105,116,\ref,N/A
106,116,\ref,N/A
107,116,\ref,N/A
108,116,\ref,N/A
109,118,section,Environment
110,123,definitions,Environment
111,124,\emph,Hausdorff
112,125,\emph,regular
113,126,\emph,separable
114,128,definition,Environment
115,129,\emph,basis
116,133,definitions,Environment
117,135,\emph,disconnection
118,136,\emph,trivial
119,137,\emph,connected
120,138,\emph,component
121,140,\emph,N/A
122,140,\emph,N/A
123,141,\emph,zero-dimensional
124,145,lemma,Environment
125,149,proof,Environment
126,151,\overline,N/A
127,151,\sqcup,N/A
128,151,\overline,N/A
129,153,\in,N/A
130,154,\overline,N/A
131,154,\cup,N/A
132,154,\overline,N/A
133,154,\setminus,N/A
134,154,\cup,N/A
135,156,\ref,main
136,157,proposition,Environment
137,158,\ref,main
138,159,enumerate,Environment
139,160,\item,N/A
140,161,\item,N/A
141,162,\item,N/A
142,163,\item,N/A
143,164,\item,N/A
144,167,proof,Environment
145,178,proposition,Environment
146,182,proof,Environment
147,190,definitions,Environment
148,191,\emph,strong Choquet game
149,198,lemma,Environment
150,201,proof,Environment
151,206,proposition,Environment
152,210,proof,Environment
153,222,\ref,modelth
154,225,definition,Environment
155,228,lemma,Environment
156,231,center,Environment
157,234,\noindent,N/A
158,237,proof,Environment
159,246,lemma,Environment
160,249,center,Environment
161,252,\noindent,N/A
162,256,proof,Environment
163,263,lemma,Environment
164,266,center,Environment
165,269,\noindent,N/A
166,272,proof,Environment
167,283,lemma,Environment
168,286,center,Environment
169,287,\hat,N/A
170,287,\in,N/A
171,287,\times,N/A
172,287,\mid,N/A
173,288,\wedge,N/A
174,290,\noindent,N/A
175,293,proof,Environment
176,305,section,Environment
177,311,enumerate,Environment
178,312,\item,\alpha_1
179,312,\Theta_,\alpha_1
180,312,\alpha_1,\alpha_1
181,312,\equiv,\alpha_1
182,313,\wedge,N/A
183,313,\wedge,N/A
184,313,\alpha_1,N/A
185,313,\alpha_0,N/A
186,313,\B_,N/A
187,313,\alpha_0,N/A
188,313,\B_,N/A
189,313,\alpha_1,N/A
190,313,\Theta_,N/A
191,313,\alpha,N/A
192,313,\alpha,N/A
193,313,\in,N/A
194,313,\Log,N/A
195,313,\cap,N/A
196,313,\alpha_1,N/A
197,314,\item,N/A
198,315,\item,\alpha_1
199,315,\Theta_,\alpha_1
200,315,\alpha_1,\alpha_1
201,315,\equiv,\alpha_1
202,316,\wedge,N/A
203,316,\forall,N/A
204,316,\wedge,N/A
205,316,\wedge,N/A
206,316,\alpha_0,N/A
207,316,\alpha_1,N/A
208,316,\alpha_2,N/A
209,316,\alpha_0,N/A
210,316,\B_,N/A
211,316,\alpha_2,N/A
212,316,\Theta_,N/A
213,316,\alpha,N/A
214,316,\alpha,N/A
215,316,\in,N/A
216,316,\Log,N/A
217,316,\cap,N/A
218,316,\alpha_0,N/A
219,316,\B_,N/A
220,316,\alpha_0,N/A
221,316,\B_,N/A
222,316,\alpha_1,N/A
223,316,\Theta_,N/A
224,316,\alpha,N/A
225,316,\alpha,N/A
226,316,\in,N/A
227,316,\Log,N/A
228,316,\cap,N/A
229,316,\alpha_1,N/A
230,317,\item,\Log
231,317,\alpha,\Log
232,317,\in,\Log
233,317,\Log,\Log
234,317,\cap,\Log
235,318,\alpha_1,N/A
236,324,remark,Environment
237,334,lemma,Environment
238,340,proof,Environment
239,343,\ref,existentialproblems
240,348,construction,Environment
241,352,\alpha,N/A
242,352,\beta,N/A
243,353,\X_,"\beta, \emptyset, \{\alpha\"
244,353,\beta,"\beta, \emptyset, \{\alpha\"
245,353,\emptyset,"\beta, \emptyset, \{\alpha\"
246,353,\alpha,"\beta, \emptyset, \{\alpha\"
247,355,lemma,Environment
248,358,proof,Environment
249,364,\ref,existentialproblems
250,366,\alpha,N/A
251,366,\Leftrightarrow,N/A
252,367,\in,\alpha
253,367,\beth_,\alpha
254,367,\alpha,\alpha
255,372,remark,Environment
256,380,lemma,Environment
257,384,proof,Environment
258,388,lemma,Environment
259,390,\X_,N/A
260,390,\beta_0,N/A
261,390,\in,N/A
262,390,\X_,N/A
