,Line num,Command,Notes
0,1,\documentclass,amsart
1,2,\usepackage,hyperref
2,3,\usepackage,enumerate
3,4,\usepackage,amssymb
4,5,\usepackage,graphicx
5,6,\usepackage,MnSymbol
6,7,\usepackage,amsthm
7,8,\title,A barely connected topological space made from diamond
8,9,\author,Samuel M. Corson
9,10,\bibliographystyle,te
10,11,\theoremstyle,N/A
11,11,\newtheorem,N/A
12,12,\theoremstyle,N/A
13,12,\newtheorem,N/A
14,13,\renewcommand,N/A
15,13,\thebigtheorem,N/A
16,13,\Alph,N/A
17,14,\numberwithin,N/A
18,15,\theoremstyle,N/A
19,15,\newtheorem,N/A
20,16,\theoremstyle,N/A
21,16,\newtheorem,N/A
22,17,\theoremstyle,N/A
23,17,\newtheorem,N/A
24,18,\theoremstyle,N/A
25,18,\newtheorem,N/A
26,19,\theoremstyle,N/A
27,19,\newtheorem,N/A
28,20,\theoremstyle,N/A
29,20,\newtheorem,N/A
30,21,\theoremstyle,N/A
31,21,\newtheorem,N/A
32,22,\theoremstyle,N/A
33,22,\newtheorem,N/A
34,23,\theoremstyle,N/A
35,23,\newtheorem,N/A
36,24,\theoremstyle,N/A
37,24,\newtheorem,N/A
38,25,\theoremstyle,N/A
39,25,\newtheorem,N/A
40,26,\theoremstyle,N/A
41,26,\newtheorem,N/A
42,27,\theoremstyle,N/A
43,27,\newtheorem,N/A
44,28,\theoremstyle,N/A
45,28,\newtheorem,N/A
46,29,\newcommand,\Len -> \operatorname{Len}
47,30,\newcommand,\Comm -> \operatorname{Comm}
48,31,\newcommand,\Her -> \operatorname{Her}
49,32,\newcommand,\HerComm -> \operatorname{HerComm}
50,33,\newcommand,\B -> \mathbb{B}
51,34,\newcommand,\Rel -> \operatorname{Rel}
52,35,\newcommand,\Log -> \operatorname{Log}
53,36,\newcommand,\X -> \mathcal{X}
54,37,\newcommand,\Coor -> \operatorname{Coor}
55,38,\newcommand,\Conn -> \operatorname{Conn}
56,39,\newcommand,\Bo -> \mathcal{B}
57,40,\newcommand,\dom -> \operatorname{dom}
58,41,\newcommand,\ord -> \operatorname{ord}
59,42,\newcommand,\Sequ -> \operatorname{Sequ}
60,43,document,Environment
61,44,\address,Nested
62,45,\email,sammyc973@gmail.com
63,46,\keywords,"connected space, regular space, diamond principle"
64,47,\subjclass,"Primary 54G15, 54A35, 54D05; Secondary 03E05, 03E35, 03E50"
65,48,\thanks,Nested
66,49,abstract,Environment
67,54,\maketitle,N/A
68,55,section,Environment
69,57,\ref,Top
70,59,\emph,Nested
71,59,\cite,Nested
72,60,\cite,KnKu
73,63,\emph,neighborhood
74,67,\ref,modelth
75,68,\cite,Jen
76,69,theorem,Environment
77,71,enumerate,Environment
78,72,\item,N/A
79,73,\item,N/A
80,74,\item,N/A
81,75,\item,N/A
82,77,\noindent,N/A
83,78,enumerate,Environment
84,79,\item,N/A
85,80,\item,N/A
86,81,\item,N/A
87,82,\item,N/A
88,83,\item,N/A
89,88,itemize,Environment
90,89,\item,N/A
91,90,\item,N/A
92,91,\item,N/A
93,92,\item,N/A
94,94,\noindent,badprop
95,94,\ref,badprop
96,96,enumerate,Environment
97,97,\item,N/A
98,99,\noindent,notzerodim
99,99,\ref,notzerodim
100,105,\cite,CiWo
101,106,\ref,Nested
102,106,\ref,Nested
103,110,\ref,main
104,116,\ref,Nested
105,116,\ref,modelth
106,116,\ref,construction
107,116,\ref,main
108,116,\ref,Nested
109,116,\ref,modelth
110,116,\ref,construction
111,116,\ref,main
112,116,\ref,Nested
113,116,\ref,modelth
114,116,\ref,construction
115,116,\ref,main
116,116,\ref,Nested
117,116,\ref,modelth
118,116,\ref,construction
119,116,\ref,main
120,116,\ref,Nested
121,116,\ref,modelth
122,116,\ref,construction
123,116,\ref,main
124,118,section,Environment
125,123,definitions,Environment
126,124,\emph,Hausdorff
127,125,\emph,regular
128,126,\emph,separable
129,128,definition,Environment
130,129,\emph,basis
131,133,definitions,Environment
132,135,\emph,disconnection
133,136,\emph,trivial
134,137,\emph,connected
135,138,\emph,component
136,140,\emph,N/A
137,140,\emph,N/A
138,141,\emph,zero-dimensional
139,145,lemma,Environment
140,149,proof,Environment
141,151,\overline,N/A
142,151,\sqcup,N/A
143,151,\overline,N/A
144,153,\in,N/A
145,154,\overline,N/A
146,154,\cup,N/A
147,154,\overline,N/A
148,154,\setminus,N/A
149,154,\cup,N/A
150,156,\ref,main
151,157,proposition,Environment
152,158,\ref,main
153,159,enumerate,Environment
154,160,\item,N/A
155,161,\item,N/A
156,162,\item,N/A
157,163,\item,N/A
158,164,\item,N/A
159,167,proof,Environment
160,178,proposition,Environment
161,182,proof,Environment
162,190,definitions,Environment
163,191,\emph,strong Choquet game
164,198,lemma,Environment
165,201,proof,Environment
166,206,proposition,Environment
167,210,proof,Environment
168,222,\ref,modelth
169,225,definition,Environment
170,228,lemma,Environment
171,231,center,Environment
172,234,\noindent,N/A
173,237,proof,Environment
174,246,lemma,Environment
175,249,center,Environment
176,252,\noindent,N/A
177,256,proof,Environment
178,263,lemma,Environment
179,266,center,Environment
180,269,\noindent,N/A
181,272,proof,Environment
182,283,lemma,Environment
183,286,center,Environment
184,287,\hat,N/A
185,287,\in,N/A
186,287,\times,N/A
187,287,\mid,N/A
188,288,\wedge,N/A
189,290,\noindent,N/A
190,293,proof,Environment
191,305,section,Environment
192,311,enumerate,Environment
193,312,\item,Nested
194,312,\Theta_,Nested
195,312,\alpha_1,Nested
196,312,\equiv,Nested
197,313,\wedge,N/A
198,313,\wedge,N/A
199,313,\alpha_1,N/A
200,313,\alpha_0,N/A
201,313,\B_,N/A
202,313,\alpha_0,N/A
203,313,\B_,N/A
204,313,\alpha_1,N/A
205,313,\Theta_,N/A
206,313,\alpha,N/A
207,313,\alpha,N/A
208,313,\in,N/A
209,313,\Log,N/A
210,313,\cap,N/A
211,313,\alpha_1,N/A
212,314,\item,N/A
213,315,\item,Nested
214,315,\Theta_,Nested
215,315,\alpha_1,Nested
216,315,\equiv,Nested
217,316,\wedge,N/A
218,316,\forall,N/A
219,316,\wedge,N/A
220,316,\wedge,N/A
221,316,\alpha_0,N/A
222,316,\alpha_1,N/A
223,316,\alpha_2,N/A
224,316,\alpha_0,N/A
225,316,\B_,N/A
226,316,\alpha_2,N/A
227,316,\Theta_,N/A
228,316,\alpha,N/A
229,316,\alpha,N/A
230,316,\in,N/A
231,316,\Log,N/A
232,316,\cap,N/A
233,316,\alpha_0,N/A
234,316,\B_,N/A
235,316,\alpha_0,N/A
236,316,\B_,N/A
237,316,\alpha_1,N/A
238,316,\Theta_,N/A
239,316,\alpha,N/A
240,316,\alpha,N/A
241,316,\in,N/A
242,316,\Log,N/A
243,316,\cap,N/A
244,316,\alpha_1,N/A
245,317,\item,Nested
246,317,\alpha,Nested
247,317,\in,Nested
248,317,\Log,Nested
249,317,\cap,Nested
250,318,\alpha_1,N/A
251,324,remark,Environment
252,334,lemma,Environment
253,340,proof,Environment
254,343,\ref,existentialproblems
255,348,construction,Environment
256,352,\alpha,N/A
257,352,\beta,N/A
258,353,\X_,Nested
259,353,\beta,Nested
260,353,\emptyset,Nested
261,353,\alpha,Nested
262,355,lemma,Environment
263,358,proof,Environment
264,364,\ref,existentialproblems
265,366,\alpha,N/A
266,366,\Leftrightarrow,N/A
267,367,\in,Nested
268,367,\beth_,Nested
269,367,\alpha,Nested
270,372,remark,Environment
271,380,lemma,Environment
272,384,proof,Environment
273,388,lemma,Environment
274,390,\X_,N/A
275,390,\beta_0,N/A
276,390,\in,N/A
277,390,\X_,N/A
278,390,\beta_0,N/A
