,Line num,Command,Notes
0,1,\documentclass,amsart
1,2,\usepackage,inputenc
2,3,\usepackage,babel
3,4,\usepackage,amssymb
4,5,\usepackage,amsmath
5,6,\usepackage,"amsmath,amscd"
6,7,\usepackage,amsthm
7,8,\usepackage,enumerate
8,9,\usepackage,cite
9,10,\usepackage,xcolor
10,11,\usepackage,listings
11,12,\usepackage,algorithm
12,13,\makeindex,N/A
13,14,\newcommand,\C -> \mathbb{C}
14,15,\newcommand,\Z -> \mathbb{Z}
15,16,\newcommand,\Pj -> \mathbb{P}
16,17,\newcommand,\R -> \mathbb{R}
17,18,\newcommand,\N -> \mathbb{N}
18,19,\newcommand,\F -> \mathbb{F}
19,20,\newcommand,\Oc -> \mathcal{O}
20,21,\newcommand,\Lc -> \mathcal{L}
21,22,\newcommand,\G -> \mathbb{G}
22,23,\newcommand,\tensor -> \mathfrak{#1}
23,24,\newcommand,\Var -> \mathcal{#1}
24,25,\newcommand,\vect -> \mathbf{#1}
25,26,\newcommand,\sten -> \vect{#1}_{#2}^{#3}
26,27,\newcommand,\Sec -> \sigma_{#1}({#2})
27,28,\newcommand,\Tang -> \mathrm{T}_{#1 -> #2}
28,29,\newcommand,\Norm -> \mathrm{N}_{#1 -> #2}
29,30,\newcommand,\Plane -> \mathrm{#1}
30,31,\newcommand,\rank -> \operatorname{rank}
31,32,\newcommand,\imm -> \operatorname{im}
32,33,\newtheorem,N/A
33,34,\newtheorem,N/A
34,35,\newtheorem,N/A
35,36,\newtheorem,N/A
36,37,\newtheorem,N/A
37,38,\theoremstyle,definition
38,39,\newtheorem,N/A
39,40,\newtheorem,N/A
40,41,\newtheorem,N/A
41,42,\newtheorem,N/A
42,43,\newtheorem,N/A
43,44,\def,Nested
44,44,\rig,Nested
45,44,\smash,Nested
46,44,\mathop,Nested
47,44,\longrightarrow,Nested
48,45,\limits,#1
49,46,\def,N/A
50,46,\nwar,N/A
51,46,\nwarrow,N/A
52,47,\rlap,Nested
53,47,\scriptstyle,Nested
54,48,\def,N/A
55,48,\near,N/A
56,48,\nearrow,N/A
57,49,\rlap,Nested
58,49,\scriptstyle,Nested
59,50,\def,N/A
60,50,\sear,N/A
61,50,\searrow,N/A
62,51,\rlap,Nested
63,51,\scriptstyle,Nested
64,52,\def,N/A
65,52,\swar,N/A
66,52,\swarrow,N/A
67,53,\rlap,Nested
68,53,\scriptstyle,Nested
69,54,\def,N/A
70,54,\dow,N/A
71,54,\Big,N/A
72,54,\downarrow,N/A
73,55,\rlap,Nested
74,55,\scriptstyle,Nested
75,56,\def,N/A
76,56,\up,N/A
77,56,\Big,N/A
78,56,\uparrow,N/A
79,57,\rlap,Nested
80,57,\scriptstyle,Nested
81,58,\def,Nested
82,58,\lef,Nested
83,58,\smash,Nested
84,58,\mathop,Nested
85,58,\longleftarrow,Nested
86,59,\limits,#1
87,60,\newcommand,\qedd -> \hfill\framebox{\ }\medskip
88,61,\newcommand,\codim -> \operatorname{codim}
89,62,\newcommand,\luca -> {\color{orange}#1}
90,63,\newcommand,\elena -> {\color{blue}#1}
91,64,\newcommand,\question -> {\color{red}#1}
92,65,\subjclass,"14N07, 14J70, 14C20, 14N05, 15A69, 15A72"
93,66,\author,Elena Angelini
94,67,\address,Nested
95,68,\email,elena.angelini@unisi.it
96,69,\author,Luca Chiantini
97,70,\address,Nested
98,71,\email,luca.chiantini@unisi.it
99,72,\thanks,"This work was supported by the National Group for Algebraic and Geometric Structures, and their Applications (GNSAGA – INdAM) and by the Italian PRIN 2015 - Geometry of Algebraic Varieties (B16J15002000005)."
100,73,document,Environment
101,74,\title,N/A
102,76,\date,
103,77,abstract,Environment
104,85,\maketitle,N/A
105,86,\section,Introduction
106,88,\it,Nested
107,90,\lambda_1L_1,N/A
108,90,\dots,N/A
109,90,\lambda_rL_r,N/A
110,97,\cite,Nested
