,Line num,Command,Notes
0,2,\documentclass,amsart
1,3,\usepackage,babel
2,4,\usepackage,inputenc
3,5,\usepackage,amsmath
4,6,\usepackage,amsthm
5,7,\usepackage,amsfonts
6,8,\usepackage,indentfirst
7,9,\usepackage,graphicx
8,10,\usepackage,xcolor
9,11,\usepackage,amssymb
10,12,\usepackage,eucal
11,13,\newtheorem,N/A
12,14,\newtheorem,N/A
13,15,\newtheorem,N/A
14,16,\newtheorem,N/A
15,17,\theoremstyle,definition
16,18,\newtheorem,N/A
17,19,\newtheorem,N/A
18,20,\newtheorem,N/A
19,21,\evensidemargin,N/A
20,21,\oddsidemargin,N/A
21,22,\textwidth,N/A
22,23,\newcommand,\ctM -> \Theta_{M}
23,24,\newcommand,\cts -> \Theta_{S_{\delta}}
24,25,\newcommand,\cs -> S_{\delta}
25,26,\newcommand,\PP -> \mathbb{P}
26,27,\newcommand,\CC -> \mathbb{C}
27,28,\newcommand,\ZZ -> \mathbb{Z}
28,29,\newcommand,\mcL -> \mathcal{L}
29,30,\newcommand,\mcO -> \mathcal{O}
30,31,\newcommand,\mcC -> \mathcal{C}
31,32,\newcommand,\mcH -> \mathcal{H}
32,33,\newcommand,\mcK -> \mathcal{K}
33,34,\newcommand,\mcE -> \mathcal{E}
34,35,\newcommand,\mcF -> \mathcal{F}
35,36,document,Environment
36,37,center,Environment
37,39,\title,Foliations with isolated singularities on Hirzebruch surfaces
38,40,\author,C. Galindo
39,41,\address,N/A
40,44,\email,galindo@uji.es
41,45,\thanks,Nested
42,45,\textit,Nested
43,47,\author,F. Monserrat
44,48,\address,N/A
45,51,\email,framonde@mat.upv.es
46,52,\author,J. Olivares
47,53,\address,N/A
48,54,\email,olivares@cimat.mx
49,55,\thanks,N/A
50,62,abstract,Environment
51,75,\maketitle,N/A
52,76,\section,N/A
53,76,\label,N/A
54,78,\cite,Nested
55,78,\cite,dar
56,78,\cite,Nested
57,78,\cite,dar
58,78,\cite,Nested
59,78,\cite,dar
60,79,\cite,"poi1, poi2"
61,82,\textit,foliations
62,83,\cite,"ce-li,car,ca-ca,zam1,pere,l-n,es-kl,g-m-1,g-m-2,g-m-3,FGM"
63,85,\cite,"soa1, jou2,soa2, zam2, c-l, Correa"
64,86,\ref,La2
65,91,\cite,Gomez-Mont
66,92,\cite,Correa
67,98,equation,Environment
68,99,\xi_,ij
69,105,\in,0
70,106,\ctM,*
71,106,\otimes,*
72,106,\mcL,*
73,113,\cite,Brunella
74,114,\emph,cotangent bundle of
75,115,\emph,its tangent bundle
76,120,\in,N/A
77,120,\PP,N/A
78,120,\ctM,N/A
79,120,\otimes,N/A
80,120,\mcL,N/A
81,127,\emph,singular scheme
82,130,\eqref,cocicle
83,131,\mcF,N/A
84,134,\mcF,N/A
85,135,\emph,has isolated singularities
86,137,\cite,Nested
87,137,\cite,Nested
88,140,\in,N/A
89,140,\PP,N/A
90,140,\PP,N/A
91,140,\mathrm,N/A
92,140,\mcO_,N/A
93,140,\PP,N/A
94,140,\Theta_,N/A
95,140,\PP,N/A
96,141,\mathrm,N/A
97,141,\mcO_,N/A
98,141,\PP,N/A
99,141,\PP,N/A
100,144,\mathrm,N/A
101,144,\mcO_,N/A
102,144,\PP,N/A
103,144,\PP,N/A
104,153,\cite,Nested
105,153,\cite,C-F-N-V
106,153,\cite,Nested
107,153,\cite,C-F-N-V
108,153,\cite,Nested
109,153,\cite,C-F-N-V
110,154,\ref,La2
111,163,\ref,forms
112,167,\ref,Nested
113,167,\cite,Nested
114,169,\ref,ShfofIds
115,170,\ref,manyfols
116,178,\ref,mainT
117,186,\ref,La2
118,187,\ref,La3
119,190,\ref,endtang
120,191,\ref,La4
121,192,\ref,Nested
122,192,\ref,Nested
123,193,\subsection,Notation
124,199,\section,N/A
125,199,\label,N/A
126,202,equation,Environment
127,203,\rightarrow,N/A
128,203,\mathbb,N/A
129,208,\cite,Hartshorne
130,211,\emph,the ruling
131,223,\emph,cone of curves
132,228,\emph,nef cone
133,229,\emph,ample cone
134,234,\cite,Hartshorne
135,235,proposition,Environment
136,238,\cite,Kleiman
137,239,\ref,ample
138,245,proposition,Environment
139,256,\cite,Correa
140,259,equation,Environment
141,260,\mathbb,N/A
142,260,\setminus,N/A
143,260,\times,N/A
144,260,\mathbb,N/A
145,260,\setminus,N/A
146,260,\rightarrow,N/A
147,264,\emph,bi-homogeneous of bi-degree
148,271,\cite,Gomez-Mont
149,274,equation,Environment
150,275,\left,N/A
151,276,matrix,Environment
152,280,\left,N/A
153,281,matrix,Environment
154,285,\left,N/A
155,286,matrix,Environment
156,292,\cite,Gomez-Mont
157,293,\textit,canonical sheaf
158,295,equation,Environment
159,296,\in,N/A
160,296,\mid,N/A
161,296,\neq,N/A
