,Line num,Command,Notes
0,1,\documentclass,amsart
1,2,\usepackage,amsmath
2,3,\usepackage,amssymb
3,4,\usepackage,amsthm
4,5,\usepackage,amsfonts
5,6,\usepackage,graphicx
6,7,\textwidth,N/A
7,9,\textheight,N/A
8,10,\oddsidemargin,N/A
9,11,\renewcommand,N/A
10,11,\baselinestretch,N/A
11,12,\newtheorem,N/A
12,13,\newtheorem,N/A
13,14,\newtheorem,N/A
14,15,\newtheorem,N/A
15,16,\newtheorem,N/A
16,17,\newtheorem,N/A
17,18,\theoremstyle,definition
18,19,\newtheorem,N/A
19,20,\newcommand,\tr -> \mathrm{tr}
20,21,\def,\hfill{\hbox{$\square$
21,21,\qed,\hfill{\hbox{$\square$
22,21,\hfill,\hfill{\hbox{$\square$
23,21,\hbox,\hfill{\hbox{$\square$
24,21,\square,\hfill{\hbox{$\square$
25,22,\def,{\it Proof.
26,22,\proof,{\it Proof.
27,22,\it,{\it Proof.
28,23,\def,\qed\vskip .3cm
29,23,\eproof,\qed\vskip .3cm
30,23,\qed,\qed\vskip .3cm
31,23,\vskip,\qed\vskip .3cm
32,24,\numberwithin,N/A
33,25,\title,On rotational surfaces in 3 dimensional de Sitter space with Weingarten condition
34,26,\author,Burcu Bekta\c s Demirci
35,26,\c,Burcu Bekta\c s Demirci
36,27,\address,N/A
37,27,\i,N/A
38,27,\c,N/A
39,28,\u,g
40,29,\email,bbektas@fsm.edu.tr
41,30,\keywords,"Rotational surface, de Sitter space, Weingarten surface, mean curvature, Gaussian curvature\\ \textbf{Mathematics Subject Classification(2010)"
42,30,\textbf,"Rotational surface, de Sitter space, Weingarten surface, mean curvature, Gaussian curvature\\ \textbf{Mathematics Subject Classification(2010)"
43,31,document,Environment
44,32,\maketitle,N/A
45,33,abstract,Environment
46,34,\mathbb,S
47,36,\mathbb,E
48,40,\mathbb,S
49,44,\section,Introduction
50,45,\cite,JW
51,51,\cite,"HW, RE, KS, L1, L2, L3, Li, Y"
52,54,\cite,"L2,L3"
53,55,\cite,"K,DK"
54,56,\cite,"DGW, LM"
55,60,\cite,N/A
56,60,\mathbb,N/A
57,61,\cite,N/A
58,63,\cite,KS
59,65,\cite,N/A
60,65,\mathbb,N/A
61,66,\mathbb,S
62,68,\cite,N/A
63,68,\mathbb,N/A
64,69,\mathbb,S
65,71,\mathbb,S
66,75,\mathbb,S
67,76,\mathbb,S
68,77,\mathbb,S
69,78,\section,Preliminaries
70,79,\mathbb,N/A
71,79,\tilde,N/A
72,80,equation,Environment
73,81,\tilde,N/A
74,81,\bf,N/A
75,81,\bf,N/A
76,83,\bf,\bf x
77,84,\bf,\bf y
78,85,\mathbb,E
79,86,\mathbb,S
80,88,equation,Environment
81,89,\mathbb,N/A
82,89,\bf,N/A
83,89,\in,N/A
84,89,\mathbb,N/A
85,90,\tilde,N/A
86,90,\bf,N/A
87,90,\bf,N/A
88,92,\cite,N/A
89,92,\cite,N/A
90,93,\mathbb,S
91,94,\mathbb,E
92,95,\tilde,g
93,96,\mathbb,N/A
94,96,\bf,N/A
95,98,\mathbb,N/A
96,98,\bf,N/A
97,99,\bf,N/A
98,99,\bf,N/A
99,100,\bf,\bf P
100,101,\tilde,N/A
101,101,\bf,N/A
102,102,\bf,N/A
103,102,\tilde,N/A
104,102,\bf,N/A
105,103,\bf,N/A
106,103,\tilde,N/A
107,103,\bf,N/A
108,104,\bf,N/A
109,104,\bf,N/A
110,105,\bf,N/A
111,105,\subset,N/A
112,105,\bf,N/A
113,106,\bf,N/A
114,106,\cap,N/A
115,106,\mathbb,N/A
116,106,\neq,N/A
117,106,\emptyset,N/A
118,107,\bf,N/A
119,107,\cap,N/A
120,107,\mathbb,N/A
121,108,\bf,\bf P
122,109,\bf,N/A
123,109,\bf,N/A
124,109,\mathbb,N/A
125,110,\bf,\bf P
126,111,\mathbb,N/A
127,111,\mathbb,N/A
128,113,\tilde,N/A
129,113,\bf,N/A
130,117,\bf,\bf x
131,118,\bf,N/A
132,118,\mathbb,N/A
133,119,\mathbb,S
134,121,equation,Environment
135,122,\tilde,N/A
136,122,\bf,N/A
137,122,\bf,N/A
138,124,\mathbb,S
139,126,equation,Environment
140,127,\tilde,N/A
141,127,\bf,N/A
142,127,\bf,N/A
143,131,\in,R
144,131,\subset,R
145,131,\mathbb,R
146,132,\tilde,g
147,132,\varepsilon,g
148,132,\pm,g
149,133,\prime,N/A
150,136,\mathbb,S
151,137,\mathbb,S
152,139,equation,Environment
153,140,\label,sphr
154,141,\sin,N/A
155,141,\cos,N/A
156,142,\in,N/A
157,142,\in,N/A
158,145,equation,Environment
159,146,\varepsilon,N/A
160,149,\varepsilon,N/A
161,150,\varepsilon,N/A
162,152,equation,Environment
163,153,\mbox,and
164,154,\varepsilon,N/A
165,156,\subset,R
166,156,\mathbb,R
167,157,\mathbb,E
168,158,\mathbb,S
169,159,equation,Environment
170,160,\label,hyp1
171,161,\sinh,N/A
172,161,\cosh,N/A
173,162,\in,R
174,162,\in,R
175,162,\mathbb,R
176,166,equation,Environment
177,167,\varepsilon,N/A
178,169,\varepsilon,N/A
179,170,\varepsilon,N/A
180,172,equation,Environment
181,173,\mbox,and
182,174,\varepsilon,N/A
183,176,\subset,R
184,176,\mathbb,R
185,177,\mathbb,E
186,178,\mathbb,S
187,179,equation,Environment
188,180,\label,hyp2
189,181,\cosh,N/A
190,181,\sinh,N/A
191,182,\in,R
192,182,\in,R
193,182,\mathbb,R
194,185,equation,Environment
195,190,equation,Environment
196,191,\mbox,and
197,194,\subset,R
198,194,\mathbb,R
199,195,\mathbb,E
200,196,\mathbb,S
201,198,equation,Environment
202,199,\label,prb
203,200,\left,N/A
204,200,\frac,N/A
205,201,\right,R
206,201,\in,R
207,201,\in,R
208,201,\mathbb,R
209,205,equation,Environment
210,206,\varepsilon,N/A
211,208,\varepsilon,N/A
212,209,\varepsilon,N/A
213,211,equation,Environment
214,212,\mbox,and
215,213,\varepsilon,N/A
216,215,\subset,R
217,215,\mathbb,R
218,216,\mathbb,E
219,217,\mathbb,S
220,218,\bf,\bf M
221,220,\bf,N/A
222,220,\bf,N/A
223,220,\bf,N/A
224,220,\mathbb,N/A
225,220,\eqref,N/A
226,221,\mathbb,N/A
227,221,\eqref,N/A
228,222,\mathbb,N/A
229,222,\eqref,N/A
230,223,\section,Weingarten rotational surfaces in $\mathbb{S
231,223,\mathbb,Weingarten rotational surfaces in $\mathbb{S
232,224,\cite,N/A
233,224,\mathbb,N/A
234,224,\mathbb,N/A
235,229,\cite,LL
236,230,Theorem,Environment
237,231,\label,Weingarten1
238,232,\bf,N/A
239,232,\mathbb,N/A
240,235,\bf,\bf M
241,236,\bf,\bf M
242,238,itemize,Environment
243,239,\item,N/A
244,241,\bf,\bf M
245,242,equation,Environment
246,243,\label,N/A
247,243,\bf,N/A
248,243,\left,N/A
249,243,\sin,N/A
250,243,\cos,N/A
251,243,\right,N/A
252,244,\in,R
253,244,\subset,R
