,Line num,Command,Notes
0,1,\documentclass,amsart
1,2,\usepackage,"amsmath,amscd,amsfonts,amssymb"
2,3,\usepackage,"mathrsfs,dsfont"
3,4,\numberwithin,N/A
4,5,\numberwithin,N/A
5,6,\addtolength,N/A
6,6,\topmargin,N/A
7,7,\addtolength,N/A
8,7,\textheight,N/A
9,8,\addtolength,N/A
10,8,\hoffset,N/A
11,9,\addtolength,N/A
12,9,\textwidth,N/A
13,10,\parskip,N/A
14,11,\renewcommand,N/A
15,11,\labelenumi,N/A
16,11,\theenumi,N/A
17,12,\newcommand,\mathbb{R}
18,13,\newcommand,\mathbb{C}
19,14,\newcommand,\mathbb{Q}
20,15,\newcommand,\mathbb{Z}
21,16,\newcommand,\mathcal{F}
22,17,\newcommand,\mathcal{G}
23,18,\newcommand,\mathbb{T}
24,19,\newcommand,\gamma
25,20,\newcommand,\Gamma
26,21,\newcommand,\lambda
27,22,\newcommand,\Lambda
28,23,\newcommand,\Sigma
29,24,\newcommand,\sigma
30,25,\newcommand,\Omega
31,26,\newcommand,\omega
32,27,\newcommand,\mathds{1}
33,28,\newcommand,\varepsilon
34,29,\renewcommand,Nested
35,29,\le,Nested
36,29,\leqslant,Nested
37,30,\renewcommand,Nested
38,30,\ge,Nested
39,30,\geqslant,Nested
40,31,\renewcommand,Nested
41,31,\leq,Nested
42,31,\leqslant,Nested
43,32,\renewcommand,Nested
44,32,\geq,Nested
45,32,\geqslant,Nested
46,33,\newcommand,\subset
47,34,\renewcommand,Nested
48,34,\hat,Nested
49,34,\widehat,Nested
50,35,\renewcommand,Nested
51,35,\Re,Nested
52,35,\operatorname,Nested
53,36,\renewcommand,Nested
54,36,\Im,Nested
55,36,\operatorname,Nested
56,37,\newcommand,\ft -> \widehat{#1}
57,38,\newcommand,"\dotprod -> \langle #1 , #2 \rangle"
58,39,\newcommand,\mes -> \operatorname{mes}
59,40,\newcommand,\const -> \operatorname{const}
60,41,\newcommand,\supp -> \operatorname{supp}
61,42,\newcommand,\spec -> \operatorname{spec}
62,43,\newcommand,\diam -> \operatorname{diam}
63,44,\newcommand,\dist -> \operatorname{dist}
64,45,\newcommand,\zeros -> Z
65,46,\newcommand,\zft -> Z(\ft{\1}_{#1})
66,47,\newcommand,"\zfft -> Z(\ft{f}\,)"
67,48,\newcommand,"\zgft -> Z(\ft{g}\,)"
68,49,\newcommand,\cm -> \complement
69,50,\newcommand,\bd -> \operatorname{bd}(#1)
70,51,\newcommand,\half -> \tfrac{1 -> 2}
71,52,\newcommand,\interior -> \operatorname{int}
72,53,\newcommand,\ext -> \operatorname{ext}
73,54,\newcommand,\closure -> \operatorname{clos}
74,55,\newcommand,\convex -> \operatorname{conv}
75,56,\newcommand,\relint -> \operatorname{relint}
76,57,\newcommand,\aff -> \operatorname{aff}
77,58,\theoremstyle,plain
78,59,\newtheorem,N/A
79,60,\newtheorem,N/A
80,61,\newtheorem,N/A
81,62,\newtheorem,N/A
82,63,\newtheorem,N/A
83,64,\newtheorem,N/A
84,65,\newtheorem,N/A
85,66,\newtheorem,N/A
86,67,\newcommand,\thmref -> Theorem~\ref{#1}
87,68,\newcommand,\secref -> Section~\ref{#1}
88,69,\newcommand,\subsecref -> Subsection~\ref{#1}
89,70,\newcommand,\lemref -> Lemma~\ref{#1}
90,71,\newcommand,\defref -> Definition~\ref{#1}
91,72,\newcommand,\propref -> Proposition~\ref{#1}
92,73,\newcommand,\probref -> Problem~\ref{#1}
93,74,\newcommand,\corref -> Corollary~\ref{#1}
94,75,\newcommand,\conjref -> Conjecture~\ref{#1}
95,76,\newcommand,\exampref -> Example~\ref{#1}
96,77,\newcommand,\remref -> Remark~\ref{#1}
97,78,\theoremstyle,definition
98,79,\newtheorem,N/A
99,80,\newtheorem,N/A
100,81,\newtheorem,N/A
101,82,\newtheorem,N/A
102,83,\newtheorem,N/A
103,84,\newtheorem,N/A
104,85,enumerate,Environment
105,86,\addtolength,N/A
106,86,\itemsep,N/A
107,88,enumerate,Environment
108,89,\addtolength,N/A
109,89,\itemsep,N/A
110,91,enumerate,Environment
111,92,\addtolength,N/A
112,92,\itemsep,N/A
113,94,enumerate,Environment
114,95,\addtolength,N/A
115,95,\itemsep,N/A
116,97,document,Environment
117,98,\title,An example concerning Fourier analytic criteria for translational tiling
118,99,\author,Nir Lev
119,100,\address,"Department of Mathematics, Bar-Ilan University, Ramat-Gan 5290002, Israel"
120,101,\email,levnir@math.biu.ac.il
121,102,\date,"July 19, 2020"
122,103,\subjclass,"42A38, 43A45, 52C23"
123,104,\keywords,"Tiling, translates, Fourier transform, distributions, spectral synthesis"
124,105,\thanks,Nested
125,106,abstract,Environment
126,109,\maketitle,N/A
127,110,\section,Introduction
128,111,\subsection,
129,114,\emph,N/A
130,117,\emph,N/A
131,119,equation,Environment
132,120,\label,eqI1.1
133,121,\sum_,N/A
134,121,\in,N/A
135,121,\quad,N/A
136,121,\text,N/A
137,123,\eqref,eqI1.1
138,136,\cite,LM91
139,137,\cite,Nested
140,137,\cite,Kol04
141,137,\cite,KL16
142,137,\cite,Nested
143,137,\cite,Kol04
144,137,\cite,KL16
145,137,\cite,Nested
146,137,\cite,Kol04
147,137,\cite,KL16
148,137,\cite,Nested
149,137,\cite,Kol04
150,137,\cite,KL16
151,138,\subsection,
152,141,equation,Environment
153,142,\label,eqI5.1
154,143,\zfft,N/A
155,144,\ft,f
156,147,equation,Environment
157,148,\label,eqI5.2
158,149,\ft,f
159,149,\int,f
160,149,\exp,f
161,170,equation,Environment
162,171,\label,eqI5.4
163,172,\delta_,Nested
164,172,\sum_,Nested
165,172,\in,Nested
166,172,\delta_,Nested
167,174,\emph,bounded density
168,175,equation,Environment
169,176,\label,eqI5.5
170,177,\sup_,Nested
171,177,\in,Nested
172,177,\mathbb,Nested
173,177,\cap,Nested
174,178,\label,thmI3.1
175,182,equation,Environment
176,183,\label,eqI3.1
177,184,\supp,Nested
178,184,\hat,Nested
179,184,\delta_,Nested
180,184,\setminus,Nested
181,184,\subset,Nested
182,184,\zfft,Nested
183,188,\cite,Nested
184,188,\cite,Kol00a
185,188,\cite,Nested
186,188,\cite,Kol00a
187,188,\cite,Nested
188,188,\cite,Kol00a
189,197,\eqref,eqI3.1
190,202,\eqref,eqI3.1
191,206,thm,Environment
192,207,\label,thmI8.1
193,217,\emph,positive
194,220,\eqref,eqI3.1
195,223,corollary,Environment
196,224,\label,corI8.2
197,228,\eqref,eqI3.1
198,232,\thmref,thmI8.1
199,243,\cite,Mal59c
200,246,\cite,Kar82
201,250,\section,Preliminaries. Notation.
202,253,\cite,Kah70
203,263,equation,Environment
204,264,\label,eqR9.1
205,265,\dotprod,N/A
206,266,\sum_,N/A
207,266,\in,N/A
208,266,\Z,N/A
209,266,\ft,N/A
210,266,\ft,N/A
211,273,\emph,pseudomeasure
212,285,equation,Environment
213,286,\label,eqR9.2
214,287,\dotprod,N/A
215,288,\sum_,N/A
216,288,\in,N/A
217,288,\Z,N/A
218,288,\ft,N/A
219,288,\ft,N/A
220,289,\quad,N/A
221,289,\in,N/A
222,289,\T,N/A
223,289,\in,N/A
224,289,\T,N/A
225,291,\eqref,eqR9.1
226,304,equation,Environment
227,305,\label,eqR9.3
228,306,\dotprod,N/A
229,307,\int_,N/A
230,307,\R,N/A
231,307,\ft,N/A
232,307,\ft,N/A
233,308,\quad,N/A
234,308,\in,N/A
235,308,\R,N/A
236,308,\in,N/A
237,308,\R,N/A
238,311,\emph,pseudomeasures
239,319,\emph,neighborhood
240,346,\eqref,N/A
241,346,\eqref,N/A
242,347,\section,N/A
243,347,\label,N/A
244,348,\subsection,
245,349,\emph,spectral synthesis problem
246,355,\emph,translation-invariant
247,360,\emph,spectrum
248,374,\cite,KS94
249,383,\cite,Kah70
250,387,thm,Environment
251,388,\label,thmM1.1
252,400,\cite,Mal59c
253,403,\cite,KS94
254,404,\cite,Kah70
255,405,\cite,Rud62
256,406,\cite,GM79
257,407,\subsection,
258,410,\thmref,thmM1.1
259,431,equation,Environment
260,432,\label,eqR14.1
261,434,\delta_0,S
262,434,\widetilde,S
263,436,\footnote,N/A
264,438,\dotprod,N/A
265,438,\widetilde,N/A
266,439,\overline,N/A
267,439,\dotprod,N/A
268,439,\widetilde,N/A
269,440,\widetilde,N/A
270,440,\overline,N/A
271,442,thm,Environment
272,443,\label,thmR7.15
273,453,\thmref,thmI8.1
274,462,\emph,positive
275,465,\subsection,
276,471,equation,Environment
277,472,\label,eqP1.13
278,473,\sup_,N/A
279,473,\in,N/A
280,473,\R,N/A
281,473,\int_,N/A
282,473,\ast,N/A
283,473,\delta_,N/A
284,473,\Lam,N/A
285,473,\infty,N/A
286,475,\cite,KL96
287,477,lem,Environment
288,478,\label,lemR14.3
289,482,\cdot,h
290,482,\ft,h
291,484,proof,Environment
292,487,equation,Environment
293,488,\label,eqP1.10
294,489,\int_,N/A
295,489,\R,N/A
296,489,\ast,N/A
297,489,\delta_,N/A
298,489,\Lam,N/A
299,489,\ft,N/A
300,489,\beta,N/A
301,490,\dotprod,N/A
302,490,\ft,N/A
303,490,\cdot,N/A
304,490,\beta,N/A
305,501,\ft,h
306,501,\cdot,h
307,502,\beta,N/A
308,502,\R,N/A
309,504,equation,Environment
310,505,\label,eqR12.3
311,506,\lim_,N/A
312,506,\eps,N/A
313,506,\to,N/A
314,506,\dotprod,N/A
315,506,\ft,N/A
316,506,\Lam,N/A
317,506,\eps,N/A
318,507,\lim_,N/A
319,507,\eps,N/A
320,507,\to,N/A
321,507,\dotprod,N/A
322,507,\eps,N/A
323,508,\dotprod,N/A
324,508,\ft,N/A
325,508,\cdot,N/A
326,509,\beta,N/A
327,517,align,Environment
328,518,\dotprod,N/A
329,518,\ft,N/A
330,518,\Lam,N/A
331,518,\eps,N/A
332,518,\dotprod,N/A
333,518,\delta_,N/A
334,518,\Lam,N/A
335,518,\ft,N/A
336,518,\eps,N/A
337,519,\sum_,N/A
338,519,\in,N/A
339,519,\eps,N/A
340,519,\lam,N/A
341,520,\sum_,Nested
342,520,\in,Nested
343,521,\ast,N/A
344,521,\alpha,N/A
345,521,\lam,N/A
346,521,\chi_,N/A
347,521,\eps,N/A
348,521,\lam,N/A
349,521,\nonumber,N/A
350,521,\sum_,N/A
351,521,\in,N/A
352,521,\chi_,N/A
353,521,\eps,N/A
354,521,\lam,N/A
355,521,\int_,N/A
356,521,\mathbb,N/A
357,521,\alpha,N/A
358,522,\label,eqR12.7
359,525,claim,Environment
360,527,equation,Environment
361,528,\sum_,Nested
362,528,\in,Nested
363,529,\int_,Nested
364,529,\mathbb,Nested
365,529,\alpha,Nested
366,529,\cdot,Nested
367,529,\infty,Nested
368,537,\eqref,eqR12.7
369,538,equation,Environment
370,539,\label,eqR12.11
371,540,\lim_,N/A
372,540,\eps,N/A
373,540,\to,N/A
374,540,\dotprod,N/A
375,540,\ft,N/A
376,540,\Lam,N/A
377,540,\eps,N/A
378,541,\sum_,Nested
379,541,\in,Nested
380,542,\int_,Nested
381,542,\mathbb,Nested
382,542,\alpha,Nested
383,545,\eqref,eqR12.11
384,547,equation,Environment
385,548,\label,eqR12.12
386,549,\lim_,N/A
387,549,\eps,N/A
388,549,\to,N/A
389,549,\dotprod,N/A
390,549,\ft,N/A
391,549,\Lam,N/A
392,549,\eps,N/A
393,550,\int_,N/A
394,550,\mathbb,N/A
395,550,\alpha,N/A
396,550,\sum_,N/A
397,550,\in,N/A
398,551,\int_,N/A
399,551,\R,N/A
400,551,\ast,N/A
401,551,\delta_,N/A
402,551,\Lam,N/A
403,551,\ft,N/A
404,551,\beta,N/A
405,553,\eqref,eqR12.3
406,554,\eqref,eqR12.12
407,555,\eqref,eqP1.10
408,558,equation,Environment
409,559,\sum_,Nested
410,559,\in,Nested
411,560,\int_,Nested
412,560,\mathbb,Nested
413,560,\alpha,Nested
414,560,\cdot,Nested
415,561,\int_,Nested
416,561,\mathbb,Nested
417,562,\sum_,Nested
418,562,\in,Nested
419,563,\alpha,N/A
420,565,\eqref,eqR14.20
421,570,\eqref,eqR14.20
422,573,\subsection,
