,Line num,Command,Notes
0,2,\documentclass,article
1,3,\usepackage,amsmath
2,4,\usepackage,amsfonts
3,5,\usepackage,amssymb
4,6,\usepackage,"amsthm,mathrsfs"
5,7,\usepackage,enumerate
6,8,\usepackage,graphicx
7,9,\newtheorem,N/A
8,10,\newtheorem,N/A
9,11,\newtheorem,N/A
10,12,\newtheorem,N/A
11,13,\newtheorem,N/A
12,14,\theoremstyle,definition
13,15,\newtheorem,N/A
14,16,\newtheorem,N/A
15,17,\newtheorem,N/A
16,18,\title,\textbf{Groups in which the co-degrees of the irreducible characters are distinct
17,18,\textbf,Nested
18,19,\author,Mahdi Ebrahimi\footnote{ m.ebrahimi.math@ipm.ir
19,19,\footnote,Nested
20,20,\small,N/A
21,20,\em,N/A
22,21,\small,Nested
23,21,\em,Nested
24,22,\date,
25,23,document,Environment
26,24,\maketitle,N/A
27,25,abstract,Environment
28,28,\noindent,Nested
29,28,\bf,Nested
30,29,\noindent,Nested
31,29,\bf,Nested
32,31,\section,Introduction
33,35,\cite,Qian
34,39,\cite,Nested
35,39,\cite,Nested
36,40,\cite,Nested
37,40,\cite,Bercovich2
38,40,\cite,Nested
39,40,\cite,Bercovich2
40,40,\cite,Nested
41,40,\cite,Bercovich2
42,41,\noindent,Main Theorem.
43,41,\textbf,Main Theorem.
44,42,\textit,Suppose that   is a non-trivial finite group. Then   is a  -group if and only if   is isomorphic to   or  .
45,43,\section,Preliminaries
46,46,lemma,Environment
47,47,\textbf,N/A
48,47,\textbf,N/A
49,47,\textbf,N/A
50,50,lemma,Environment
51,53,\subsection,Camina pairs
52,54,\cite,Nested
53,54,\cite,Camina
54,54,\cite,Nested
55,54,\cite,Camina
56,54,\cite,Nested
57,54,\cite,Camina
58,55,lemma,Environment
59,58,\cite,Nested
60,58,\cite,Nested
61,59,lemma,Environment
62,60,\textbf,Nested
63,60,\cite,Chillag1
64,60,\textbf,b)
65,60,\cite,Nested
66,60,\cite,Chillag1
67,60,\textbf,b)
68,60,\textbf,Nested
69,60,\cite,Chillag1
70,60,\textbf,b)
71,60,\cite,Nested
72,60,\cite,Chillag1
73,60,\textbf,b)
74,62,\section,Proof of Main Theorem
75,64,lemma,Environment
76,65,\textbf,N/A
77,65,\textbf,N/A
78,65,\textbf,N/A
79,65,\textbf,N/A
80,65,\textbf,N/A
81,67,proof,Environment
82,68,\ref,class
83,76,\ref,camina
84,78,lemma,Environment
85,81,proof,Environment
86,82,\ref,basic
87,83,\ref,Nested
88,83,\ref,Nested
89,85,lemma,Environment
90,88,proof,Environment
91,90,\ref,Nested
92,90,\ref,Nested
93,91,\ref,frobenius
94,92,\lambda_1,N/A
95,92,\lambda_2,N/A
96,92,\in,N/A
97,93,\rm,N/A
98,93,\in,N/A
99,93,\chi_i,N/A
100,93,\lambda_i,N/A
101,93,\in,N/A
102,93,\rm,N/A
103,93,\rm,N/A
104,93,\chi_1,N/A
105,93,\rm,N/A
106,93,\chi_2,N/A
107,93,\cong,N/A
108,95,\noindent,Nested
109,95,\ref,basic
110,95,\ref,cyclic
111,95,\ref,symetric
112,95,\ref,basic
113,95,\ref,abelian
114,95,\ref,abelian
115,95,\ref,basic
116,95,\textit,Nested
117,95,\ref,basic
118,95,\ref,cyclic
119,95,\ref,symetric
120,95,\ref,basic
121,95,\ref,abelian
122,95,\ref,abelian
123,95,\ref,basic
124,95,\ref,Nested
125,95,\ref,basic
126,95,\ref,cyclic
127,95,\ref,symetric
128,95,\ref,basic
129,95,\ref,abelian
130,95,\ref,abelian
131,95,\ref,basic
132,95,\ref,Nested
133,95,\ref,basic
134,95,\ref,cyclic
135,95,\ref,symetric
136,95,\ref,basic
137,95,\ref,abelian
138,95,\ref,abelian
139,95,\ref,basic
140,95,\ref,Nested
141,95,\ref,basic
142,95,\ref,cyclic
143,95,\ref,symetric
144,95,\ref,basic
145,95,\ref,abelian
146,95,\ref,abelian
147,95,\ref,basic
148,95,\ref,Nested
149,95,\ref,basic
150,95,\ref,cyclic
151,95,\ref,symetric
152,95,\ref,basic
153,95,\ref,abelian
154,95,\ref,abelian
155,95,\ref,basic
156,95,\ref,Nested
157,95,\ref,basic
158,95,\ref,cyclic
159,95,\ref,symetric
160,95,\ref,basic
161,95,\ref,abelian
162,95,\ref,abelian
163,95,\ref,basic
164,95,\ref,Nested
165,95,\ref,basic
166,95,\ref,cyclic
167,95,\ref,symetric
168,95,\ref,basic
169,95,\ref,abelian
170,95,\ref,abelian
171,95,\ref,basic
172,95,\ref,Nested
173,95,\ref,basic
174,95,\ref,cyclic
175,95,\ref,symetric
176,95,\ref,basic
177,95,\ref,abelian
178,95,\ref,abelian
179,95,\ref,basic
180,95,\ref,Nested
181,95,\ref,basic
182,95,\ref,cyclic
183,95,\ref,symetric
184,95,\ref,basic
185,95,\ref,abelian
186,95,\ref,abelian
187,95,\ref,basic
188,95,\qed,Nested
189,95,\ref,basic
190,95,\ref,cyclic
191,95,\ref,symetric
192,95,\ref,basic
193,95,\ref,abelian
194,95,\ref,abelian
195,95,\ref,basic
196,96,\section,Acknowledgements
197,100,thebibliography,Environment
198,101,\bibitem,Bercovich2
199,103,\bibitem,Bercovich3
200,105,\bibitem,Bercovich5
201,107,\bibitem,Camina
202,109,\bibitem,Chillag1
203,111,\bibitem,Chillag2
204,113,\bibitem,Darafsheh
205,115,\bibitem,Gagola
206,117,\bibitem,Isaacs
207,119,\bibitem,Qian
