,Line num,Command,Notes
0,1,\documentclass,elsarticle
1,2,\usepackage,"amssymb,color"
2,3,\setcounter,N/A
3,4,\usepackage,graphicx
4,5,\usepackage,enumerate
5,6,\usepackage,"amsmath,amsopn,amsfonts"
6,7,\usepackage,url
7,8,\usepackage,microtype
8,9,\usepackage,tikz-cd
9,10,\usepackage,url
10,11,\usepackage,mathrsfs
11,12,\usepackage,complexity
12,13,\usepackage,amsthm
13,14,\newtheorem,N/A
14,15,\newtheorem,N/A
15,16,\newtheorem,N/A
16,17,\newtheorem,N/A
17,18,\newtheorem,N/A
18,19,\newtheorem,N/A
19,20,\newtheorem,N/A
20,21,\usepackage,tikz
21,22,\usetikzlibrary,patterns
22,23,\newcommand,Cayley distance function
23,24,\newcommand, --Cayley p.f.~linear--time computable
24,25,\newcommand,Cayley p.f.~linear--time computable
25,26,\newcommand, --Cayley polynomial--time computable
26,27,\newcommand,Cayley polynomial--time computable
27,28,document,Environment
28,29,frontmatter,Environment
29,30,\title,Cayley Polynomial--Time Computable Groups
30,31,\author,Dmitry Berdinsky
31,32,\ead,berdinsky@gmail.com
32,33,\author,Murray Elder \fnref{grant
33,33,\fnref,Nested
34,34,\ead,murray.elder@uts.edu.au
35,35,\author,Prohrak Kruengthomya
36,36,\ead,prohrakju@gmail.com
37,37,\address,N/A
38,39,\address,"Centre of Excellence in Mathematics, Commission on Higher Education, Bangkok, 10400, Thailand"
39,40,\address,"School of Mathematical and Physical Sciences, University of Technology Sydney, Ultimo, NSW 2007, Australia"
40,41,\fntext,The second author is supported by Australian Research Council grant DP160100486.
41,42,abstract,Environment
42,53,keyword,Environment
43,60,\section,Introduction
44,69,\cite,KKM11
45,72,\cite,Epsteinbook
46,86,\footnote,Nested
47,86,\footnote,see Definition~\ref{defn:posFaith
48,86,\ref,see Definition~\ref{defn:posFaith
49,86,\ref,Nested
50,86,\footnote,see Definition~\ref{defn:posFaith
51,86,\ref,see Definition~\ref{defn:posFaith
52,89,\cite,Stephan_lmcs_13
53,103,\emph,Nested
54,103,\cite,BT_LATA18
55,103,\distfun,Nested
56,103,\cite,BT_LATA18
57,103,\cite,Nested
58,103,\cite,BT_LATA18
59,103,\cite,Nested
60,103,\cite,BT_LATA18
61,111,\distfun,N/A
62,114,\it,Nested
63,115,\ref,Cayley_automatic_section
64,119,\ref,quasi-Cayley-automatic-section
65,121,\emph,N/A
66,126,\emph,Nested
67,126,\ClinearC,Nested
68,135,\ClinearC,N/A
69,138,\ref,quasigeodesicnormalformthm
70,139,\ClinearC,N/A
71,140,\ref,quadratic_alg_theorem1
72,144,\ClinearC,N/A
73,145,\ref,quasiCayleywordproblem
74,146,\ref,Nested
75,146,\ref,Nested
76,147,\ref,freeproducttheorem
77,148,\ClinearC,N/A
78,152,\ref,CquasiCayley_are_Cgraphautomatic
79,153,\ClinearC,N/A
80,156,\ClinearC,N/A
81,157,\emph,Nested
82,157,\linearC,Nested
83,158,\ref,subgroupsofquasiCayleyarequasiCayley
84,159,\linearC,N/A
85,162,\ref,L_recursivelyenumerable_quasiautomatic
86,164,\linearC,N/A
87,166,\ref,Mikhailova_example
88,167,\linearC,N/A
89,169,\ref,fgsubgroupglnq
90,170,\linearC,N/A
91,173,\ref,Cayleypoltimecomp_section
92,175,\linearC,N/A
93,176,\emph,Nested
94,176,\CpolyC,Nested
95,177,\emph,Nested
96,177,\CpolyC,Nested
97,193,\ref,normalform_poltime
98,197,\ref,wordproblempoltime_cor
99,198,\ref,Finite_extension_DP_FP_CPTC_thm
100,200,\ClinearC,N/A
101,209,\emph,N/A
102,211,\ref,fgsubgroups_caypoltime
103,220,\ref,Cayleypoltimecomp_section
104,222,\polyC,N/A
105,230,\ref,characterization_section
106,232,\linearC,N/A
107,238,\cite,"BT_LATA18,eastwest19"
108,239,\linearC,N/A
109,240,\polyC,N/A
110,241,\ref,sec_conclusion
111,242,\ref,Venndiag
112,244,figure,Environment
113,245,\centering,N/A
114,246,tikzpicture,Environment
115,247,\draw,N/A
116,249,\draw,N/A
117,251,\draw,N/A
118,253,\draw,N/A
119,255,\draw,N/A
120,257,\draw,N/A
121,259,\node,automatic
122,261,\node, --Cayley p.f. linear--time computable
123,262,begin,Environment
124,264,\node,N/A
125,266,\node,N/A
126,266,\REG,N/A
127,269,\label,Venndiag
128,270,\caption,A Venn diagram of classes of interest.
129,281,\cite,BridsonGilman1996
130,283,\cite,baumslagshapiro
131,286,\cite,BrittenhamHermillerHolt14
132,289,\cite,KKM11
133,294,\cite,ElderTabackCgraph
134,295,\section,Cayley Automatic Groups
135,296,\label,Cayley_automatic_section
136,299,\footnote,N/A
137,302,\cite,KKM11
138,303,\cite,Epsteinbook
139,309,\cite,KKM11
140,310,\cite,dlt14
141,311,\cite,Taback18
142,315,\cite,BET19
143,331,\sigma_1,N/A
144,331,\dots,N/A
145,331,\sigma_m,N/A
146,332,\in,Nested
147,340,\footnote,"We use the terms ``string"" and ``word"" interchangeably."
148,346,\in,N/A
149,346,\times,N/A
150,360,\in,N/A
151,360,\times,N/A
152,380,\in,N/A
153,380,\times,N/A
154,382,\in,N/A
155,386,definition,Environment
156,387,\label,Cayley_automatic_def
157,396,itemize,Environment
158,397,\item,N/A
159,399,\item,N/A
160,403,\arrow,N/A
161,403,\arrow,N/A
162,403,\times,N/A
163,411,remark,Environment
164,415,\cite,Epsteinbook
165,417,\cite,KhoussainovNerode95
166,420,\cite,KKM11
167,423,\cite,Stephan2015
168,425,\section,N/A
169,427,\label,quasi-Cayley-automatic-section
170,435,tape,Environment
171,447,\cite,Stephan_lmcs_13
172,448,itemize,Environment
173,449,\item,N/A
174,451,\item,N/A
175,454,\item,N/A
176,475,\cite,Stephan_lmcs_13
177,478,\em,Nested
178,496,definition,Environment
179,497,\label,quasiautdef1
180,517,\ClinearC,N/A
181,520,\linearC,N/A
182,522,\linearC,N/A
183,525,\linearC,N/A
184,526,\ref,quasiautdef1
185,528,proposition,Environment
186,529,\label,generator_independence
187,530,\ClinearC,N/A
188,533,proof,Environment
189,534,\ClinearC,N/A
190,544,\dots,Nested
191,545,\subseteq,N/A
192,552,\dots,j_m
193,558,\subseteq,N/A
194,562,\ClinearC,N/A
195,566,remark,Environment
196,567,\ref,generator_independence
197,575,remark,Environment
198,577,\linearC,N/A
199,580,\mathfrak,B
200,580,\left,B
201,581,\mathrm,N/A
202,581,\dots,N/A
203,581,\mathrm,N/A
204,581,\right,N/A
205,583,\ref,quasiautdef1
206,587,\mathrm,Graph
207,587,\in,Graph
208,588,\times,N/A
209,588,\in,N/A
210,589,\mathfrak,B
211,590,\left,N/A
212,590,\dots,N/A
213,590,\right,N/A
214,594,\in,N/A
215,594,\times,N/A
216,600,\subsection,Quasigeodesic Normal Form
217,603,\cite,Epsteinbook
218,604,\cite,KKM11
219,605,\linearC,N/A
220,606,\linearC,N/A
221,608,\linearC,N/A
222,610,lemma,Environment
223,611,\label,bounded_difference_lemma
224,619,proof,Environment
225,631,\in,f_s
226,631,\times,f_s
227,633,\in,N/A
228,638,\leqslant,N/A
229,652,theorem,Environment
230,653,\label,quasigeodesicnormalformthm
231,654,\linearC,N/A
232,658,equation,Environment
233,659,\label,qgeodnormformineq
234,660,\leqslant,N/A
235,663,proof,Environment
236,665,\dots,N/A
237,675,\ref,bounded_difference_lemma
238,682,\subsection,Algorithmic Properties
239,686,\in,N/A
240,687,\left,-1
241,687,\cup,-1
242,687,\right,-1
243,691,\cite,Epsteinbook
244,692,\cite,KKM11
245,696,\linearC,N/A
246,697,theorem,Environment
247,698,\label,quadratic_alg_theorem1
248,701,\in,N/A
249,708,proof,Environment
250,728,\ref,bounded_difference_lemma
251,730,\leqslant,N/A
252,737,\leqslant,N/A
253,756,corollary,Environment
254,757,\label,quasiCayleywordproblem
255,758,\linearC,N/A
256,764,proof,Environment
257,770,\ref,quadratic_alg_theorem1
258,777,theorem,Environment
259,778,\label,L_recursivelyenumerable_quasiautomatic
260,781,\linearC,N/A
261,782,\rightarrow,N/A
262,786,proof,Environment
263,792,\ref,quadratic_alg_theorem1
264,796,proposition,Environment
265,797,\label,Mikhailova_example
266,798,\linearC,N/A
267,800,proof,Environment
268,804,\cite,Mik66
269,807,\times,N/A
270,810,\rightarrow,N/A
271,810,\times,N/A
272,811,\linearC,N/A
273,816,\ref,subgroupsofquasiCayleyarequasiCayley
274,817,\linearC,N/A
275,824,\ref,quadratic_alg_theorem1
276,829,\ref,L_recursivelyenumerable_quasiautomatic
277,831,\subsection,Closure Properties
278,833,\linearC,N/A
279,844,theorem,Environment
280,845,\label,finiteextensionthm
281,854,\ClinearC,N/A
282,854,\ClinearC,N/A
283,856,proof,Environment
284,859,\ClinearC,N/A
285,861,\ClinearC,N/A
286,865,\cite,KKM11
287,891,\varphi,N/A
288,891,\varphi,N/A
289,891,\sigma_1,N/A
290,891,\dots,N/A
291,892,\varphi,N/A
292,892,\sigma_m,N/A
293,897,\dots,N/A
294,897,\ell,N/A
295,917,\dots,-1
296,918,\ell,N/A
297,928,\ClinearC,N/A
298,930,theorem,Environment
299,931,\label,directproducttheorem
300,942,\ClinearC,N/A
301,943,\ClinearC,N/A
302,945,proof,Environment
303,947,\ClinearC,N/A
304,948,\ClinearC,N/A
305,982,\psi_1,N/A
306,982,\psi_2,N/A
307,998,\ref,bounded_difference_lemma
308,1013,\ClinearC,N/A
309,1015,theorem,Environment
310,1016,\label,freeproducttheorem
311,1019,enumerate,Environment
312,1020,\item,N/A
313,1023,\left,Nested
314,1023,\setminus,Nested
315,1023,\right,Nested
316,1024,\vee,Nested
317,1026,\item,N/A
318,1031,\in,N/A
319,1033,\Sigma_1,N/A
320,1033,\cap,N/A
321,1034,\Sigma_2,N/A
322,1034,\varnothing,N/A
323,1036,\vee,N/A
324,1037,\vee,N/A
325,1038,\vee,N/A
326,1040,\vee,Nested
327,1046,\ClinearC,N/A
328,1046,\ClinearC,N/A
329,1048,proof,Environment
330,1050,\ClinearC,N/A
331,1051,\ClinearC,N/A
332,1068,\ClinearC,N/A
333,1077,\in,N/A
334,1077,\setminus,N/A
335,1080,\ClinearC,N/A
336,1088,\vee,N/A
337,1089,\vee,N/A
338,1090,\vee,N/A
339,1092,\vee,Nested
340,1103,\psi_1,N/A
341,1103,\psi_2,N/A
342,1103,\dots,N/A
343,1104,\psi_1,N/A
344,1104,\psi_2,N/A
345,1105,\in,N/A
346,1117,\dots,-1
347,1118,\in,N/A
348,1128,\in,-1
349,1128,\vee,-1
350,1129,\vee,N/A
351,1138,\ClinearC,N/A
352,1140,remark,Environment
353,1141,\label,remarkconditions1
354,1144,\ref,Nested
355,1144,\ref,Nested
356,1145,\ref,freeproducttheorem
357,1157,theorem,Environment
358,1158,\label,subgroupsofquasiCayleyarequasiCayley
359,1160,\linearC,N/A
360,1160,\linearC,N/A
361,1162,proof,Environment
362,1163,\linearC,N/A
363,1166,\linearC,N/A
364,1170,\cup,-1
365,1171,\dots,Nested
366,1178,\linearC,N/A
367,1179,\ref,generator_independence
368,1193,\linearC,N/A
369,1195,remark,Environment
370,1197,\ref,subgroupsofquasiCayleyarequasiCayley
371,1202,\ref,Mikhailova_example
372,1204,\subsection,N/A
373,1204,\label,N/A
374,1209,\cite,ElderTabackCgraph
375,1220,\otimes,N/A
376,1220,\in,N/A
377,1221,\mathcal,C
378,1225,theorem,Environment
379,1226,\label,CquasiCayley_are_Cgraphautomatic
380,1229,enumerate,Environment
381,1230,\item,N/A
382,1232,\otimes,N/A
383,1233,\otimes,N/A
384,1233,\in,N/A
385,1234,\in,C
386,1234,\mathcal,C
387,1235,\item,N/A
388,1240,\ClinearC,N/A
389,1244,proof,Environment
390,1245,\ClinearC,N/A
391,1247,\ClinearC,N/A
392,1254,\in,N/A
393,1255,\cup,-1
394,1261,\otimes,N/A
395,1261,\in,N/A
396,1263,\subseteq,N/A
397,1263,\otimes,N/A
398,1268,\otimes,N/A
399,1270,\in,N/A
400,1271,\otimes,N/A
401,1271,\cap,N/A
402,1276,remark,Environment
403,1277,\ref,CquasiCayley_are_Cgraphautomatic
404,1280,\ref,remarkconditions1
405,1282,remark,Environment
406,1285,\cite,ElderTabackCgraph
407,1288,\ref,quasigeodesicnormalformthm
408,1289,\ref,CquasiCayley_are_Cgraphautomatic
409,1290,\linearC,N/A
410,1293,\subsection,Examples
411,1294,\label,examples_GL_nQ
412,1297,\cite,Epsteinbook
413,1302,\cite,KKM11
414,1307,\cite,SemiautomaticNilpGroups
415,1309,\linearC,N/A
416,1313,\linearC,N/A
417,1315,\linearC,N/A
418,1318,\linearC,N/A
419,1318,\footnote,N/A
420,1324,theorem,Environment
421,1325,\label,fgsubgroupglnq
422,1328,\linearC,N/A
423,1330,proof,Environment
424,1344,\in,N/A
425,1345,\dots,N/A
426,1347,\prod,Nested
427,1347,\limits_,Nested
428,1347,\in,Nested
429,1348,\prod,N/A
430,1348,\limits_,N/A
431,1379,\cite,NiesSemukhin07
432,1392,\left,+
433,1392,\right,+
434,1393,\in,N/A
435,1393,\times,N/A
436,1393,\times,N/A
437,1393,\varphi,N/A
438,1394,\varphi,N/A
439,1394,\varphi,N/A
440,1396,\frac,N/A
441,1396,\in,N/A
442,1397,\mathbb,Z
443,1397,\left,Z
444,1400,\left,N/A
445,1400,\right,N/A
446,1401,\in,N/A
447,1401,\times,N/A
448,1402,\varphi,N/A
449,1403,\varphi,N/A
450,1408,\in,ij
451,1409,\mathbb,Z
452,1409,\left,Z
453,1412,\varphi,N/A
454,1412,\otimes,N/A
455,1412,\varphi,N/A
456,1413,\otimes,N/A
457,1414,\dots,N/A
458,1414,\otimes,N/A
459,1414,\varphi,N/A
460,1418,\otimes,N/A
461,1418,\dots,N/A
462,1418,\otimes,N/A
463,1419,\in,ij
464,1419,\dots,ij
465,1434,\dots,N/A
466,1440,\left,N/A
467,1440,\right,N/A
468,1440,\in,N/A
469,1440,\times,N/A
470,1441,\varphi_n,N/A
471,1441,\varphi_n,N/A
472,1446,\linearC,N/A
473,1448,corollary,Environment
474,1449,\label,virtpolquasiCayley_cor
475,1451,\linearC,N/A
476,1453,proof,Environment
477,1454,\ref,subgroupsofquasiCayleyarequasiCayley
478,1456,\linearC,N/A
479,1460,\cite,Auslander67
480,1463,\linearC,fgsubgroupglnq
481,1463,\ref,fgsubgroupglnq
482,1465,\section,Cayley Polynomial--Time Computable Groups
483,1466,\label,Cayleypoltimecomp_section
484,1467,\linearC,N/A
485,1469,\polyC,N/A
486,1490,definition,Environment
487,1491,\label,definition_Cayley_polynomial
488,1498,\rightarrow,N/A
489,1520,\ClinearC,N/A
490,1520,\CpolyC,N/A
491,1521,\ClinearC,N/A
492,1524,proposition,Environment
493,1525,\label,ind_choice_gen_caylepol
494,1526,\CpolyC,N/A
495,1529,proof,Environment
496,1536,\ref,generator_independence
497,1541,remark,Environment
498,1550,\ref,definition_Cayley_polynomial
499,1562,\cite,ElderTabackCgraph
500,1567,definition,Environment
501,1568,\CpolyC,N/A
502,1576,\CpolyC,N/A
503,1579,\polyC,N/A
504,1580,\polyC,N/A
505,1583,\polyC,N/A
506,1585,\linearC,N/A
507,1586,\ref,quasigeodesicnormalformthm
508,1588,\ref,quadratic_alg_theorem1
509,1590,\ref,quadratic_alg_theorem1
510,1592,theorem,Environment
511,1593,\label,normalform_poltime
512,1606,proof,Environment
513,1607,\ref,quadratic_alg_theorem1
514,1613,\leqslant,j-1
515,1614,\dots,j-1
516,1615,\leqslant,N/A
517,1615,\leqslant,N/A
518,1622,\ref,quasiCayleywordproblem
519,1624,corollary,Environment
520,1625,\label,wordproblempoltime_cor
521,1626,\polyC,N/A
522,1631,\ref,L_recursivelyenumerable_quasiautomatic
523,1635,theorem,Environment
524,1636,\label,caypoltime_normforms_recenum
525,1639,\RE,N/A
526,1644,\ref,finiteextensionthm
527,1645,\ref,Nested
528,1645,\ref,Nested
529,1646,\ref,subgroupsofquasiCayleyarequasiCayley
530,1651,theorem,Environment
531,1652,\label,Finite_extension_DP_FP_CPTC_thm
532,1655,\footnote,N/A
533,1656,\ref,Nested
534,1656,\ref,Nested
535,1657,\ref,freeproducttheorem
536,1666,proof,Environment
537,1668,\ref,finiteextensionthm
538,1669,\ref,Nested
539,1669,\ref,Nested
540,1675,theorem,Environment
541,1676,\label,fgsubgroups_caypoltime
542,1684,proof,Environment
543,1686,\ref,subgroupsofquasiCayleyarequasiCayley
544,1690,\ref,subgroupsofquasiCayleyarequasiCayley
545,1695,\leqslant,N/A
546,1696,\leqslant,A'
547,1703,\ref,CquasiCayley_are_Cgraphautomatic
548,1713,\ref,Sk-graph_automatic_remark
549,1715,remark,Environment
550,1716,\label,Sk-graph_automatic_remark
551,1717,\cite,ElderTabackCgraph
552,1728,\cite,BookGinsburg72
553,1742,\otimes,N/A
554,1743,\in,N/A
555,1764,\cite,ElderTabackCgraph
556,1766,\polyC,N/A
557,1768,\polyC,N/A
558,1769,\linearC,N/A
559,1773,\polyC,N/A
560,1778,\geqslant,N/A
561,1779,\dots,n+1
562,1779,\geqslant,n+1
563,1804,\cite,Hall57
564,1812,\dots,N/A
565,1813,\dots,N/A
566,1817,\rightarrow,N/A
567,1822,\ref,Finite_extension_DP_FP_CPTC_thm
568,1826,\polyC,N/A
569,1831,\cite,BK15
570,1836,\footnote,Nested
571,1836,\cite,ElderTabackCgraph
572,1836,\cite,Nested
